paper_id,year,modality,scenario,metric_name,metric_value,metric_unit,definition_class,evidence_type,heading_path,line_start,line_end,excerpt_paraphrase,excerpt_quote,notes
O_ISAC_310,2024,Hybrid,Indoor,R,1000000000.0,bps,OTHER,text,Simulation of Constant-envelope THz Integrated Sensing and Communication System based on Photonics with 2D Positioning > I. INTRODUCTION,15,15,Data rate/throughput is reported.,Designing an ISAC waveform through shared signal resources is crucial for achieving high performance in THz ISAC systems. This can be accomplished through strategies such,
O_ISAC_310,2024,Hybrid,Indoor,R,38100000000.0,bps,OTHER,text,Simulation of Constant-envelope THz Integrated Sensing and Communication System based on Photonics with 2D Positioning > I. INTRODUCTION,17,17,Data rate/throughput is reported.,high communication rates up to 18/38.1 Gbit/s and radar resolutions of 2.14/1.58 cm.,
O_ISAC_310,2024,Hybrid,Indoor,R,16000000000.0,bps,OTHER,text,Simulation of Constant-envelope THz Integrated Sensing and Communication System based on Photonics with 2D Positioning > I. INTRODUCTION,19,19,Data rate/throughput is reported.,"The fully unified ISAC waveform design focuses on the development a highly integrated ISAC signal, and OFDM signal plays a vital role in ISAC systems.",
O_ISAC_310,2024,Hybrid,Indoor,sigma_r,0.048,m,OTHER,text,Simulation of Constant-envelope THz Integrated Sensing and Communication System based on Photonics with 2D Positioning > I. INTRODUCTION,19,19,Estimator accuracy/RMSE is reported.,"The fully unified ISAC waveform design focuses on the development a highly integrated ISAC signal, and OFDM signal plays a vital role in ISAC systems.",
O_ISAC_310,2024,Hybrid,Indoor,R,18448000000.0,bps,OTHER,text,Simulation of Constant-envelope THz Integrated Sensing and Communication System based on Photonics with 2D Positioning > I. INTRODUCTION,21,21,Data rate/throughput is reported.,"In this paper, we propose and simulate a photonics CE THz ISAC system for 2D positioning. Drawing inspiration from [10], the ISAC signal is constructed",
O_ISAC_310,2024,Hybrid,Indoor,B,7000000000.0,Hz,OTHER,figure,Simulation of Constant-envelope THz Integrated Sensing and Communication System based on Photonics with 2D Positioning > B. 2D Positioning Scenario Setup > III. SIMULATION RESULTS,101,101,Bandwidth is reported.,The simulation was performed based on the setup shown in Fig. 1. The IF ISAC signal is generated using the parameters summarized in Table I.,
O_ISAC_310,2024,Hybrid,Indoor,B,5000000000.0,Hz,OTHER,figure,Simulation of Constant-envelope THz Integrated Sensing and Communication System based on Photonics with 2D Positioning > B. 2D Positioning Scenario Setup > III. SIMULATION RESULTS,103,103,Bandwidth is reported.,"resulting in the generation of the LFM-QPSK sub-bands. In the simulation, an AWG with a sampling rate of 320 GSa/s is used to drive DPMZM",
O_ISAC_310,2024,Hybrid,Indoor,B,2000000000.0,Hz,OTHER,text,Simulation of Constant-envelope THz Integrated Sensing and Communication System based on Photonics with 2D Positioning > B. 2D Positioning Scenario Setup > III. SIMULATION RESULTS,112,112,Bandwidth is reported.,| | Instantaneous bandwidth | 2 GHz |,
O_ISAC_310,2024,Hybrid,Indoor,B,1250000000.0,Hz,OTHER,text,Simulation of Constant-envelope THz Integrated Sensing and Communication System based on Photonics with 2D Positioning > B. 2D Positioning Scenario Setup > III. SIMULATION RESULTS,114,114,Bandwidth is reported.,| QPSK | Instantaneous bandwidth | 1.25 GHz |,
O_ISAC_310,2024,Hybrid,Indoor,B,5000000000.0,Hz,OTHER,text,Simulation of Constant-envelope THz Integrated Sensing and Communication System based on Photonics with 2D Positioning > B. 2D Positioning Scenario Setup > III. SIMULATION RESULTS,116,116,Bandwidth is reported.,| | Bandwidth | 5 GHz |,
O_ISAC_310,2024,Hybrid,Indoor,R,15000000000.0,bps,OTHER,text,A. Demonstration of Communication Function,127,127,Data rate/throughput is reported.,"Initially, the communication performance is demonstrated by collecting ISAC signal and then amplified by LNA1. The 130 GHz LO1 signal generated by the 12-fold of",
O_ISAC_310,2024,Hybrid,Indoor,B,130000000000.0,Hz,OTHER,text,A. Demonstration of Communication Function,127,127,Bandwidth is reported.,"Initially, the communication performance is demonstrated by collecting ISAC signal and then amplified by LNA1. The 130 GHz LO1 signal generated by the 12-fold of",
O_ISAC_310,2024,Hybrid,Indoor,B,5000000000.0,Hz,OTHER,figure,A. Demonstration of Communication Function,129,129,Bandwidth is reported.,"To explore the effect of PMI on communication performance, the BER of the 64QAM CE-OFDM signal with a fixed 5 GHz bandwidth is measured by",
O_ISAC_310,2024,Hybrid,Indoor,B,10000000000.0,Hz,OTHER,figure,A. Demonstration of Communication Function > *B. Radar Function Demonstration*,141,141,Bandwidth is reported.,"As shown in Fig. 5, the equivalent bandwidth is 10 GHz after synthesizing the two LFM sub-bands using CFP, resulting in a 3 dB bandwidth",
O_ISAC_310,2024,Hybrid,Indoor,R,18448000000.0,bps,OTHER,text,IV. CONCLUSION,167,167,Data rate/throughput is reported.,"In conclusion, a photonics CE THz ISAC system with 2D positioning function is proposed. Operating in the 10 GHz bandwidth around 132 GHz, the proposed",
O_ISAC_310,2024,Hybrid,Indoor,B,10000000000.0,Hz,OTHER,text,IV. CONCLUSION,167,167,Bandwidth is reported.,"In conclusion, a photonics CE THz ISAC system with 2D positioning function is proposed. Operating in the 10 GHz bandwidth around 132 GHz, the proposed",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**RESEARCH ARTICLE**,1,11,Fiber spatial granularity/gauge length is reported.,"# **RESEARCH ARTICLE** # **Integrated Distributed Sensing and Quantum Communication Networks** **Yuehan Xu1 , Tao Wang1,2,3\* , Peng Huang1,2,3 , and Guihua Zeng1,2,3\*** State Key",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**RESEARCH ARTICLE**,1,12,Fiber spatial granularity/gauge length is reported.,"# **RESEARCH ARTICLE** # **Integrated Distributed Sensing and Quantum Communication Networks** **Yuehan Xu1 , Tao Wang1,2,3\* , Peng Huang1,2,3 , and Guihua Zeng1,2,3\*** State Key",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**RESEARCH ARTICLE**,1,13,Fiber spatial granularity/gauge length is reported.,"# **RESEARCH ARTICLE** # **Integrated Distributed Sensing and Quantum Communication Networks** **Yuehan Xu1 , Tao Wang1,2,3\* , Peng Huang1,2,3 , and Guihua Zeng1,2,3\*** State Key",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**RESEARCH ARTICLE**,1,14,Fiber spatial granularity/gauge length is reported.,"# **RESEARCH ARTICLE** # **Integrated Distributed Sensing and Quantum Communication Networks** **Yuehan Xu1 , Tao Wang1,2,3\* , Peng Huang1,2,3 , and Guihua Zeng1,2,3\*** State Key",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**RESEARCH ARTICLE**,1,15,Fiber spatial granularity/gauge length is reported.,"# **RESEARCH ARTICLE** # **Integrated Distributed Sensing and Quantum Communication Networks** **Yuehan Xu1 , Tao Wang1,2,3\* , Peng Huang1,2,3 , and Guihua Zeng1,2,3\*** State Key",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**RESEARCH ARTICLE**,1,16,Fiber spatial granularity/gauge length is reported.,"# **RESEARCH ARTICLE** # **Integrated Distributed Sensing and Quantum Communication Networks** **Yuehan Xu1 , Tao Wang1,2,3\* , Peng Huang1,2,3 , and Guihua Zeng1,2,3\*** State Key",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**RESEARCH ARTICLE**,1,17,Fiber spatial granularity/gauge length is reported.,"# **RESEARCH ARTICLE** # **Integrated Distributed Sensing and Quantum Communication Networks** **Yuehan Xu1 , Tao Wang1,2,3\* , Peng Huang1,2,3 , and Guihua Zeng1,2,3\*** State Key",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**RESEARCH ARTICLE**,2,18,Fiber spatial granularity/gauge length is reported.,"# **Integrated Distributed Sensing and Quantum Communication Networks** **Yuehan Xu1 , Tao Wang1,2,3\* , Peng Huang1,2,3 , and Guihua Zeng1,2,3\*** State Key Laboratory of Advanced",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,3,19,Fiber spatial granularity/gauge length is reported.,"# **Integrated Distributed Sensing and Quantum Communication Networks** **Yuehan Xu1 , Tao Wang1,2,3\* , Peng Huang1,2,3 , and Guihua Zeng1,2,3\*** State Key Laboratory of Advanced",
O_ISAC_324,2024,Hybrid,Unknown,B,1.0,Hz,OTHER,text,**Integrated Distributed Sensing and Quantum Communication Networks**,11,11,Bandwidth is reported.,"The integration of sensing and communication can achieve ubiquitous sensing while enabling ubiquitous communication. Within the gradually improving global communication, the integrated sensing and communication",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,4,20,Fiber spatial granularity/gauge length is reported.,"**Yuehan Xu1 , Tao Wang1,2,3\* , Peng Huang1,2,3 , and Guihua Zeng1,2,3\*** State Key Laboratory of Advanced Optical Communication Systems and Networks, Center of Quantum",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,5,21,Fiber spatial granularity/gauge length is reported.,"**Yuehan Xu1 , Tao Wang1,2,3\* , Peng Huang1,2,3 , and Guihua Zeng1,2,3\*** State Key Laboratory of Advanced Optical Communication Systems and Networks, Center of Quantum",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,6,22,Fiber spatial granularity/gauge length is reported.,"State Key Laboratory of Advanced Optical Communication Systems and Networks, Center of Quantum Sensing and Information Processing, Shanghai Jiao Tong University, Shanghai 200240, China. 2",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,7,23,Fiber spatial granularity/gauge length is reported.,"State Key Laboratory of Advanced Optical Communication Systems and Networks, Center of Quantum Sensing and Information Processing, Shanghai Jiao Tong University, Shanghai 200240, China. 2",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,8,24,Fiber spatial granularity/gauge length is reported.,\*Address correspondence to: [tonystar@sjtu.edu.cn](mailto:tonystar@sjtu.edu.cn) (T.W.); [ghzeng@sjtu.edu.cn](mailto:ghzeng@sjtu.edu.cn) (G.Z.) The integration of sensing and communication can achieve ubiquitous sensing while enabling ubiquitous communication. Within the gradually improving,
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,9,25,Fiber spatial granularity/gauge length is reported.,\*Address correspondence to: [tonystar@sjtu.edu.cn](mailto:tonystar@sjtu.edu.cn) (T.W.); [ghzeng@sjtu.edu.cn](mailto:ghzeng@sjtu.edu.cn) (G.Z.) The integration of sensing and communication can achieve ubiquitous sensing while enabling ubiquitous communication. Within the gradually improving,
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,10,26,Fiber spatial granularity/gauge length is reported.,"The integration of sensing and communication can achieve ubiquitous sensing while enabling ubiquitous communication. Within the gradually improving global communication, the integrated sensing and communication",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.2,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,11,27,Fiber spatial granularity/gauge length is reported.,"The integration of sensing and communication can achieve ubiquitous sensing while enabling ubiquitous communication. Within the gradually improving global communication, the integrated sensing and communication",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.8,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,12,28,Fiber spatial granularity/gauge length is reported.,"**Citation:** Xu Y, Wang T, Huang P, Zeng G. Integrated Distributed Sensing and Quantum Communication Networks. *Research* 2024;7:Article 0416. [https://doi.](https://doi.org/10.34133/research.0416) [org/10.34133/research.0416](https://doi.org/10.34133/research.0416) Submitted 2 April 2024",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.8,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,13,29,Fiber spatial granularity/gauge length is reported.,"**Citation:** Xu Y, Wang T, Huang P, Zeng G. Integrated Distributed Sensing and Quantum Communication Networks. *Research* 2024;7:Article 0416. [https://doi.](https://doi.org/10.34133/research.0416) [org/10.34133/research.0416](https://doi.org/10.34133/research.0416) Submitted 2 April 2024",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.8,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,14,30,Fiber spatial granularity/gauge length is reported.,Submitted 2 April 2024 Accepted 28 May 2024 Published 5 August 2024 Copyright © 2024 Yuehan Xu et al. Exclusive licensee Science and Technology Review,
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.8,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,15,31,Fiber spatial granularity/gauge length is reported.,Submitted 2 April 2024 Accepted 28 May 2024 Published 5 August 2024 Copyright © 2024 Yuehan Xu et al. Exclusive licensee Science and Technology Review,
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.8,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,16,32,Fiber spatial granularity/gauge length is reported.,Copyright © 2024 Yuehan Xu et al. Exclusive licensee Science and Technology Review Publishing House. No claim to original U.S. Government Works. Distributed under a,
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.8,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,17,33,Fiber spatial granularity/gauge length is reported.,Copyright © 2024 Yuehan Xu et al. Exclusive licensee Science and Technology Review Publishing House. No claim to original U.S. Government Works. Distributed under a,
O_ISAC_324,2024,Hybrid,Unknown,B,5000.0,Hz,OTHER,text,**Introduction**,25,25,Bandwidth is reported.,"In the practical implementation of QKD, optical signals are used as the carrier for transmitting secure key information. They are very sensitive to changes in",
O_ISAC_324,2024,Hybrid,Unknown,Δz,0.8,m,DZ,text,**Integrated Distributed Sensing and Quantum Communication Networks**,18,34,Fiber spatial granularity/gauge length is reported.,"# **Introduction** In recent years, various communication networks have been applied worldwide, creating an era of interconnected information. Due to the sensitivity of communication media",
